Subj	Date	SoundStim	arousal1.RT	arousal1.RESP	valence1.RT	valence1.RESP
10951	20120314	 712.wav	 1908	 9	 689	 1	
10951	20120314	 352.wav	 1897	 4	 2486	 3	
10951	20120314	 719.wav	 3566	 6	 814	 4	
10951	20120314	 116.wav	 2656	 6	 2580	 5	
10951	20120314	 602.wav	 1567	 5	 2738	 8	
10951	20120314	 709.wav	 5331	 6	 954	 3	
10951	20120314	 815.wav	 546	 5	 760	 4	
10951	20120314	 132.wav	 1998	 5	 2254	 4	
10951	20120314	 360.wav	 1583	 5	 450	 3	
10951	20120314	 106.wav	 6438	 6	 703	 4	
10951	20120314	 698.wav	 1456	 6	 2686	 5	
10951	20120314	 378.wav	 313	 5	 296	 5	
10951	20120314	 255.wav	 1015	 9	 2825	 5	
10951	20120314	 365.wav	 757	 2	 1016	 2	
10951	20120314	 311.wav	 1525	 4	 938	 3	
10951	20120314	 705.wav	 1069	 5	 325	 5	
10951	20120314	 377.wav	 1188	 5	 1502	 7	
10951	20120314	 382.wav	 989	 5	 407	 5	
10951	20120314	 224.wav	 1192	 3	 386	 3	
10951	20120314	 732.wav	 1709	 6	 1689	 4	
10951	20120314	 723.wav	 1036	 5	 348	 5	
10951	20120314	 241.wav	 1401	 7	 1042	 4	
10951	20120314	 170.wav	 1872	 5	 462	 6	
10951	20120314	 816.wav	 1227	 4	 715	 7	
10951	20120314	 420.wav	 1459	 7	 2610	 4	
10951	20120314	 713.wav	 865	 5	 481	 5	
10951	20120314	 284.wav	 1722	 9	 1406	 2	
10951	20120314	 802.wav	 1133	 4	 2258	 4	
10951	20120314	 708.wav	 1177	 5	 380	 6	
10952	20120412	 377.wav	 9410	 7	 5621	 4	
10952	20120412	 719.wav	 2428	 3	 2076	 7	
10952	20120412	 261.wav	 2784	 3	 1952	 8	
10952	20120412	 sarahordaz.wav	 4959	 6	 2700	 3	
10952	20120412	 110.wav	 1822	 4	 351	 5	
10952	20120412	 116.wav	 3005	 3	 2115	 6	
10952	20120412	 717.wav	 1625	 2	 1801	 4	
10952	20120412	 132.wav	 6177	 2	 1548	 2	
10952	20120412	 351.wav	 1665	 4	 320	 4	
10952	20120412	 712.wav	 1485	 3	 5299	 7	
10952	20120412	 221.wav	 5058	 3	 1539	 5	
10952	20120412	 716.wav	 1424	 3	 1777	 3	
10952	20120412	 711.wav	 1489	 3	 438	 7	
10952	20120412	 363.wav	 1624	 4	 297	 5	
10952	20120412	 255.wav	 4218	 5	 1318	 8	
10952	20120412	 382.wav	 1034	 5	 723	 5	
10952	20120412	 720.wav	 1144	 5	 636	 5	
10952	20120412	 224.wav	 1610	 3	 1611	 4	
10952	20120412	 358.wav	 3617	 4	 679	 5	
10952	20120412	 723.wav	 1036	 5	 373	 5	
10952	20120412	 106.wav	 1679	 4	 1486	 6	
10952	20120412	 322.wav	 1600	 4	 489	 5	
10952	20120412	 244.wav	 2486	 3	 1834	 7	
10952	20120412	 311.wav	 2090	 3	 1982	 3	
10952	20120412	 368.wav	 1264	 5	 391	 5	
10952	20120412	 601.wav	 1893	 3	 1514	 5	
10952	20120412	 365.wav	 1782	 3	 350	 4	
10952	20120412	 277.wav	 1962	 3	 428	 6	
10952	20120412	 602.wav	 2554	 7	 3506	 5	
10952	20120412	 724.wav	 2821	 5	 1302	 5	
10952	20120412	 260.wav	 1837	 4	 604	 7	
10952	20120412	 728.wav	 1507	 4	 2151	 5	
10952	20120412	 275.wav	 2830	 2	 940	 8	
10952	20120412	 424.wav	 2349	 2	 1055	 8	
10952	20120412	 422.wav	 1685	 3	 508	 6	
10952	20120412	 705.wav	 973	 5	 408	 5	
10952	20120412	 370.wav	 1445	 4	 2732	 4	
10952	20120412	 355.wav	 516	 4	 443	 4	
10952	20120412	 808.wav	 1010	 4	 348	 4	
10952	20120412	 415.wav	 1340	 2	 1240	 4	
10952	20120412	 366.wav	 1902	 3	 2034	 3	
10952	20120412	 815.wav	 1214	 3	 1496	 3	
10952	20120412	 353.wav	 916	 3	 1930	 3	
10952	20120412	 262.wav	 3548	 7	 4100	 5	
10952	20120412	 289.wav	 3258	 3	 1757	 7	
10952	20120412	 105.wav	 1863	 3	 3006	 8	
10952	20120412	 376.wav	 1427	 4	 4529	 5	
10952	20120412	 701.wav	 1560	 4	 1738	 5	
10952	20120412	 420.wav	 2186	 3	 2556	 7	
10952	20120412	 817.wav	 1743	 3	 2018	 4	
10952	20120412	 714.wav	 431	 3	 490	 6	
10952	20120412	 367.wav	 2945	 3	 6016	 4	
10952	20120412	 111.wav	 2196	 5	 812	 5	
10952	20120412	 352.wav	 2771	 4	 564	 5	
10952	20120412	 276.wav	 2029	 3	 1812	 8	
10952	20120412	 373.wav	 1340	 4	 1824	 4	
10952	20120412	 627.wav	 910	 4	 669	 5	
10952	20120412	 115.wav	 1307	 3	 2311	 7	
10952	20120412	 296.wav	 2860	 3	 2144	 8	
10952	20120412	 708.wav	 970	 4	 501	 5	
10952	20120412	 220.wav	 1110	 4	 3947	 4	
10952	20120412	 284.wav	 1595	 3	 1348	 8	
10952	20120412	 378.wav	 1628	 4	 1300	 4	
10952	20120412	 502.wav	 3139	 5	 436	 5	
10952	20120412	 252.wav	 3996	 6	 2913	 5	
10952	20120412	 171.wav	 331	 4	 186	 4	
10952	20120412	 170.wav	 436	 6	 326	 4	
10952	20120412	 698.wav	 445	 6	 143	 5	
10952	20120412	 722.wav	 399	 5	 315	 5	
10952	20120412	 241.wav	 779	 4	 1463	 6	
10952	20120412	 709.wav	 596	 3	 1814	 6	
10952	20120412	 802.wav	 1469	 5	 251	 5	
10952	20120412	 820.wav	 276	 4	 244	 4	
10952	20120412	 732.wav	 926	 4	 1699	 7	
10952	20120412	 360.wav	 1331	 4	 264	 4	
10952	20120412	 226.wav	 240	 4	 330	 4	
10952	20120412	 374.wav	 263	 5	 216	 4	
10952	20120412	 626.wav	 433	 4	 244	 7	
10952	20120412	 113.wav	 517	 4	 420	 4	
10952	20120412	 624.wav	 1546	 4	 1485	 7	
10952	20120412	 713.wav	 468	 4	 389	 7	
10952	20120412	 700.wav	 387	 5	 398	 5	
10952	20120412	 375.wav	 329	 5	 463	 5	
10952	20120412	 254.wav	 663	 3	 1399	 3	
10952	20120412	 816.wav	 47	 4	 73	 4	
10955	20120326	 624.wav	 4466	 5	 5099	 4	
10955	20120326	 626.wav	 4861	 6	 2599	 3	
10955	20120326	 252.wav	 1881	 5	 2511	 5	
10955	20120326	 296.wav	 2776	 2	 3439	 5	
10955	20120326	 705.wav	 1908	 3	 1458	 5	
10955	20120326	 817.wav	 1399	 1	 1835	 3	
10955	20120326	 709.wav	 2209	 8	 3082	 4	
10955	20120326	 377.wav	 1504	 7	 3380	 5	
10955	20120326	 224.wav	 1093	 1	 2276	 7	
10955	20120326	 360.wav	 1450	 2	 1145	 4	
10955	20120326	 708.wav	 1217	 6	 795	 5	
10955	20120326	 311.wav	 2634	 5	 632	 5	
10955	20120326	 627.wav	 2556	 7	 2870	 3	
10955	20120326	 353.wav	 286	 1	 2245	 5	
10955	20120326	 262.wav	 1114	 1	 2031	 8	
10955	20120326	 370.wav	 1294	 7	 1796	 2	
10955	20120326	 723.wav	 1336	 7	 1740	 4	
10955	20120326	 820.wav	 1074	 1	 1801	 7	
10955	20120326	 111.wav	 1115	 2	 1976	 8	
10955	20120326	 351.wav	 1421	 3	 1301	 5	
10955	20120326	 289.wav	 2589	 6	 2076	 4	
10955	20120326	 115.wav	 1432	 8	 1808	 3	
10955	20120326	 284.wav	 1608	 9	 1968	 5	
10955	20120326	 106.wav	 1180	 9	 3022	 1	
10955	20120326	 260.wav	 1606	 8	 4998	 6	
10955	20120326	 422.wav	 1707	 6	 1096	 4	
10955	20120326	 275.wav	 1246	 9	 1526	 2	
10955	20120326	 700.wav	 1804	 5	 1556	 6	
10955	20120326	 719.wav	 2240	 5	 1198	 5	
10955	20120326	 sarahordaz.wav	 246	 8	 2896	 4	
10955	20120326	 724.wav	 926	 7	 596	 5	
10955	20120326	 116.wav	 482	 8	 1409	 3	
10955	20120326	 358.wav	 1541	 3	 3081	 4	
10955	20120326	 277.wav	 291	 9	 1579	 4	
10955	20120326	 424.wav	 1622	 7	 1702	 3	
10955	20120326	 110.wav	 1036	 1	 1340	 9	
10955	20120326	 373.wav	 1233	 2	 1474	 5	
10955	20120326	 220.wav	 336	 2	 981	 8	
10955	20120326	 170.wav	 1411	 5	 1035	 5	
10955	20120326	 105.wav	 263	 4	 2536	 7	
10955	20120326	 261.wav	 1548	 7	 2407	 4	
10955	20120326	 352.wav	 1818	 3	 1778	 4	
10955	20120326	 254.wav	 530	 2	 3063	 3	
10955	20120326	 720.wav	 1020	 5	 342	 5	
10955	20120326	 221.wav	 1180	 2	 1463	 7	
10955	20120326	 602.wav	 285	 2	 588	 9	
10955	20120326	 816.wav	 601	 3	 1524	 8	
10955	20120326	 366.wav	 1594	 3	 1723	 5	
10955	20120326	 276.wav	 1080	 2	 3015	 5	
10955	20120326	 728.wav	 1250	 5	 1290	 5	
10955	20120326	 711.wav	 2289	 7	 1580	 4	
10955	20120326	 363.wav	 1643	 5	 1131	 4	
10955	20120326	 732.wav	 1618	 7	 1714	 5	
10955	20120326	 226.wav	 1505	 5	 1326	 5	
10955	20120326	 171.wav	 460	 8	 1165	 5	
10955	20120326	 255.wav	 616	 8	 1851	 5	
10955	20120326	 815.wav	 1853	 4	 1467	 4	
10955	20120326	 808.wav	 6498	 5	 1440	 5	
10955	20120326	 415.wav	 1320	 5	 1164	 5	
10955	20120326	 802.wav	 763	 3	 1438	 8	
10955	20120326	 714.wav	 1743	 6	 2243	 5	
10955	20120326	 374.wav	 531	 5	 1345	 5	
10955	20120326	 601.wav	 3113	 5	 1179	 5	
10955	20120326	 382.wav	 955	 5	 1199	 5	
10955	20120326	 716.wav	 914	 4	 2176	 4	
10955	20120326	 712.wav	 203	 9	 1958	 4	
10955	20120326	 244.wav	 1742	 4	 3080	 5	
10955	20120326	 132.wav	 3372	 5	 1076	 5	
10955	20120326	 375.wav	 811	 5	 1309	 5	
10955	20120326	 378.wav	 1141	 5	 1001	 5	
10955	20120326	 502.wav	 1359	 5	 1163	 5	
10955	20120326	 365.wav	 3048	 4	 1660	 4	
10955	20120326	 368.wav	 3405	 5	 276	 5	
10955	20120326	 241.wav	 2259	 6	 1072	 5	
10955	20120326	 420.wav	 4361	 5	 2183	 4	
10955	20120326	 722.wav	 2010	 5	 371	 5	
10955	20120326	 322.wav	 1520	 5	 1421	 5	
10955	20120326	 717.wav	 3947	 5	 811	 5	
10955	20120326	 698.wav	 398	 5	 954	 5	
10955	20120326	 713.wav	 6216	 5	 962	 5	
10955	20120326	 355.wav	 4971	 5	 1201	 5	
10955	20120326	 701.wav	 1595	 5	 1836	 7	
10955	20120326	 367.wav	 1205	 4	 8541	 5	
10955	20120326	 376.wav	 1102	 5	 1644	 5	
10955	20120326	 113.wav	 1600	 5	 1089	 5	
10957	20120322	 376.wav	 2252	 3	 2635	 7	
10957	20120322	 719.wav	 2855	 4	 1517	 7	
10957	20120322	 254.wav	 1640	 3	 2055	 7	
10957	20120322	 170.wav	 1223	 1	 2455	 9	
10957	20120322	 373.wav	 1374	 5	 1297	 5	
10957	20120322	 289.wav	 3046	 4	 3476	 5	
10957	20120322	 113.wav	 1417	 5	 1674	 6	
10957	20120322	 368.wav	 7617	 5	 3239	 4	
10957	20120322	 367.wav	 2639	 5	 4979	 4	
10957	20120322	 244.wav	 3019	 8	 2905	 3	
10957	20120322	 701.wav	 4316	 5	 4779	 6	
10957	20120322	 420.wav	 1770	 9	 3196	 3	
10957	20120322	 626.wav	 1940	 6	 1207	 4	
10957	20120322	 713.wav	 2378	 7	 1323	 4	
10957	20120322	 352.wav	 2520	 4	 3547	 4	
10957	20120322	 sarahordaz.wav	 4118	 2	 2199	 8	
10957	20120322	 732.wav	 3183	 7	 1230	 4	
10957	20120322	 110.wav	 3725	 4	 1005	 4	
10957	20120322	 722.wav	 1062	 5	 1718	 6	
10957	20120322	 714.wav	 2181	 8	 2374	 3	
10957	20120322	 262.wav	 5268	 5	 6043	 5	
10957	20120322	 422.wav	 4307	 9	 2499	 3	
10957	20120322	 820.wav	 3750	 4	 1854	 4	
10957	20120322	 802.wav	 1061	 3	 980	 4	
10957	20120322	 724.wav	 1600	 6	 1498	 4	
10957	20120322	 717.wav	 3745	 7	 1200	 3	
10957	20120322	 816.wav	 479	 5	 710	 4	
10957	20120322	 322.wav	 2611	 5	 907	 4	
10957	20120322	 700.wav	 2062	 6	 581	 4	
10957	20120322	 261.wav	 3070	 9	 1171	 3	
10957	20120322	 224.wav	 2805	 2	 916	 3	
10957	20120322	 723.wav	 2557	 5	 487	 4	
10957	20120322	 502.wav	 989	 9	 1776	 2	
10957	20120322	 260.wav	 864	 9	 423	 1	
10957	20120322	 370.wav	 1382	 7	 2536	 3	
10957	20120322	 374.wav	 2040	 5	 719	 5	
10957	20120322	 355.wav	 1698	 4	 2007	 3	
10957	20120322	 366.wav	 2501	 6	 408	 4	
10957	20120322	 728.wav	 1573	 5	 807	 5	
10957	20120322	 375.wav	 2928	 3	 978	 4	
10957	20120322	 602.wav	 874	 1	 2145	 9	
10957	20120322	 711.wav	 737	 9	 614	 1	
10957	20120322	 365.wav	 1655	 7	 646	 1	
10957	20120322	 241.wav	 926	 8	 1052	 3	
10957	20120322	 132.wav	 2327	 4	 2025	 4	
10957	20120322	 817.wav	 1422	 3	 1023	 3	
10957	20120322	 171.wav	 1038	 2	 1031	 8	
10957	20120322	 377.wav	 5117	 3	 964	 4	
10957	20120322	 716.wav	 1878	 6	 1419	 3	
10957	20120322	 296.wav	 715	 9	 624	 3	
10957	20120322	 624.wav	 801	 9	 644	 1	
10957	20120322	 720.wav	 691	 5	 482	 3	
10957	20120322	 709.wav	 647	 9	 481	 1	
10957	20120322	 712.wav	 515	 9	 746	 1	
10957	20120322	 115.wav	 620	 9	 615	 3	
10957	20120322	 708.wav	 894	 3	 1916	 8	
10957	20120322	 111.wav	 2094	 4	 2411	 6	
10957	20120322	 277.wav	 1138	 9	 805	 2	
10957	20120322	 627.wav	 2408	 2	 552	 8	
10957	20120322	 226.wav	 2467	 3	 641	 3	
10957	20120322	 601.wav	 1336	 6	 835	 4	
10957	20120322	 252.wav	 1300	 8	 1121	 3	
10957	20120322	 116.wav	 1388	 7	 1182	 4	
10957	20120322	 220.wav	 1392	 4	 1089	 4	
10957	20120322	 808.wav	 1958	 4	 576	 3	
10957	20120322	 284.wav	 1466	 9	 2552	 2	
10957	20120322	 815.wav	 937	 3	 389	 2	
10957	20120322	 358.wav	 560	 5	 1901	 5	
10957	20120322	 106.wav	 958	 9	 682	 5	
10957	20120322	 275.wav	 791	 9	 1266	 1	
10957	20120322	 353.wav	 1600	 3	 1025	 3	
10957	20120322	 221.wav	 3040	 4	 446	 5	
10957	20120322	 311.wav	 895	 3	 1510	 3	
10957	20120322	 424.wav	 1454	 9	 2292	 3	
10957	20120322	 705.wav	 907	 5	 2066	 6	
10957	20120322	 363.wav	 3686	 5	 962	 4	
10957	20120322	 415.wav	 725	 5	 459	 4	
10957	20120322	 105.wav	 1451	 6	 978	 4	
10957	20120322	 382.wav	 1559	 5	 498	 4	
10957	20120322	 378.wav	 1039	 6	 696	 3	
10957	20120322	 351.wav	 1919	 4	 980	 4	
10957	20120322	 276.wav	 447	 9	 449	 1	
10957	20120322	 698.wav	 1849	 2	 551	 8	
10957	20120322	 255.wav	 541	 9	 481	 2	
10957	20120322	 360.wav	 1920	 3	 772	 3	
10959	20120323	 115.wav	 5956	 7	 2992	 4	
10959	20120323	 132.wav	 1782	 5	 1967	 5	
10959	20120323	 808.wav	 5907	 3	 3065	 2	
10959	20120323	 719.wav	 2067	 9	 5553	 2	
10959	20120323	 226.wav	 1783	 5	 6519	 1	
10959	20120323	 370.wav	 2002	 4	 2043	 7	
10959	20120323	 601.wav	 705	 1	 5870	 2	
10959	20120323	 113.wav	 2088	 5	 1564	 6	
10959	20120323	 254.wav	 3735	 5	 3327	 3	
10959	20120323	 311.wav	 3497	 3	 2131	 3	
10959	20120323	 sarahordaz.wav	 3971	 2	 5146	 7	
10959	20120323	 817.wav	 1693	 4	 2642	 3	
10959	20120323	 289.wav	 5064	 5	 5192	 6	
10959	20120323	 363.wav	 2234	 3	 3393	 3	
10959	20120323	 262.wav	 4599	 6	 2771	 9	
10959	20120323	 355.wav	 10650	 5	 3154	 2	
10959	20120323	 360.wav	 754	 1	 1702	 1	
10959	20120323	 714.wav	 1709	 5	 3489	 1	
10959	20120323	 221.wav	 5634	 6	 3379	 4	
10959	20120323	 260.wav	 1192	 7	 3458	 2	
10959	20120323	 820.wav	 412	 2	 3014	 7	
10959	20120323	 375.wav	 1341	 5	 3577	 9	
10959	20120323	 705.wav	 2546	 4	 2323	 8	
10959	20120323	 353.wav	 1671	 3	 413	 3	
10959	20120323	 422.wav	 2135	 7	 322	 2	
10959	20120323	 716.wav	 4650	 3	 803	 2	
10959	20120323	 728.wav	 1336	 8	 3148	 4	
10959	20120323	 220.wav	 2006	 3	 1862	 4	
10959	20120323	 627.wav	 1449	 7	 2460	 5	
10959	20120323	 244.wav	 1956	 7	 4590	 5	
10959	20120323	 111.wav	 674	 5	 3930	 7	
10959	20120323	 110.wav	 380	 2	 7375	 7	
10959	20120323	 106.wav	 768	 9	 3219	 2	
10959	20120323	 816.wav	 697	 2	 5550	 8	
10959	20120323	 382.wav	 2363	 5	 6325	 9	
10959	20120323	 502.wav	 8709	 7	 3094	 4	
10959	20120323	 376.wav	 1771	 5	 6316	 9	
10959	20120323	 284.wav	 1599	 9	 969	 1	
10959	20120323	 116.wav	 631	 8	 1576	 3	
10959	20120323	 732.wav	 1875	 7	 3064	 3	
10959	20120323	 241.wav	 2726	 7	 2416	 3	
10959	20120323	 276.wav	 1775	 9	 2440	 5	
10959	20120323	 723.wav	 637	 5	 3166	 9	
10959	20120323	 277.wav	 1204	 7	 5141	 3	
10959	20120323	 366.wav	 6264	 5	 2511	 4	
10959	20120323	 420.wav	 483	 7	 667	 2	
10959	20120323	 351.wav	 1762	 3	 1877	 5	
10959	20120323	 170.wav	 8158	 3	 2087	 9	
10959	20120323	 261.wav	 5259	 6	 3379	 7	
10959	20120323	 624.wav	 619	 5	 1373	 4	
10959	20120323	 717.wav	 5201	 5	 2037	 5	
10959	20120323	 322.wav	 3131	 5	 1260	 7	
10959	20120323	 415.wav	 1985	 3	 2139	 2	
10959	20120323	 713.wav	 3874	 5	 1829	 3	
10959	20120323	 720.wav	 659	 8	 2139	 8	
10959	20120323	 701.wav	 4020	 5	 1601	 9	
10959	20120323	 224.wav	 1374	 3	 1096	 5	
10959	20120323	 815.wav	 486	 2	 1157	 2	
10959	20120323	 700.wav	 3239	 6	 884	 9	
10959	20120323	 424.wav	 873	 4	 2664	 1	
10959	20120323	 602.wav	 1427	 3	 700	 8	
10959	20120323	 367.wav	 3065	 3	 597	 2	
10959	20120323	 105.wav	 1968	 6	 747	 6	
10959	20120323	 374.wav	 3670	 6	 3497	 7	
10959	20120323	 275.wav	 3026	 8	 736	 3	
10959	20120323	 252.wav	 1451	 5	 2579	 9	
10959	20120323	 709.wav	 8344	 7	 2808	 3	
10959	20120323	 722.wav	 2542	 4	 3152	 9	
10959	20120323	 698.wav	 2277	 5	 3778	 8	
10959	20120323	 377.wav	 2544	 4	 370	 9	
10959	20120323	 724.wav	 2072	 7	 1478	 4	
10959	20120323	 378.wav	 1483	 8	 2785	 2	
10959	20120323	 352.wav	 1828	 3	 2363	 3	
10959	20120323	 711.wav	 1755	 6	 2333	 2	
10959	20120323	 712.wav	 419	 7	 1805	 1	
10959	20120323	 255.wav	 773	 9	 2512	 2	
10959	20120323	 708.wav	 2038	 5	 3012	 9	
10959	20120323	 373.wav	 5519	 4	 3940	 6	
10959	20120323	 358.wav	 725	 6	 3610	 5	
10959	20120323	 802.wav	 1191	 6	 2569	 8	
10959	20120323	 296.wav	 478	 8	 1334	 7	
10959	20120323	 171.wav	 5651	 5	 1803	 7	
10959	20120323	 626.wav	 1058	 7	 1978	 4	
10959	20120323	 365.wav	 3834	 3	 1558	 5	
10959	20120323	 368.wav	 1278	 5	 1750	 5	
10960	20120328	 817.wav	 1989	 3	 1829	 2	
10960	20120328	 224.wav	 1783	 4	 896	 3	
10960	20120328	 360.wav	 2197	 5	 2645	 4	
10960	20120328	 722.wav	 532	 5	 1290	 4	
10960	20120328	 700.wav	 1071	 5	 423	 4	
10960	20120328	 719.wav	 1001	 3	 2484	 5	
10960	20120328	 624.wav	 713	 3	 2431	 5	
10960	20120328	 502.wav	 1004	 3	 2270	 5	
10960	20120328	 365.wav	 1325	 4	 746	 4	
10960	20120328	 289.wav	 2169	 2	 2842	 5	
10960	20120328	 262.wav	 1047	 6	 800	 4	
10960	20120328	 105.wav	 314	 4	 1153	 4	
10960	20120328	 363.wav	 655	 4	 343	 4	
10960	20120328	 252.wav	 2517	 3	 625	 3	
10960	20120328	 366.wav	 1773	 3	 320	 3	
10960	20120328	 376.wav	 2830	 4	 299	 5	
10960	20120328	 627.wav	 532	 5	 1210	 5	
10960	20120328	 802.wav	 397	 3	 328	 4	
10960	20120328	 713.wav	 395	 3	 398	 5	
10960	20120328	 370.wav	 1949	 4	 521	 4	
10960	20120328	 275.wav	 1690	 2	 1488	 7	
10960	20120328	 424.wav	 1091	 2	 889	 7	
10960	20120328	 113.wav	 840	 4	 1546	 4	
10960	20120328	 723.wav	 810	 5	 485	 5	
10960	20120328	 277.wav	 408	 2	 348	 7	
10960	20120328	 352.wav	 2190	 3	 318	 4	
10960	20120328	 708.wav	 3084	 6	 1976	 5	
10960	20120328	 116.wav	 333	 4	 308	 6	
10960	20120328	 170.wav	 2200	 6	 1104	 5	
10960	20120328	 368.wav	 1700	 5	 417	 5	
10960	20120328	 816.wav	 533	 3	 811	 2	
10960	20120328	 221.wav	 397	 4	 529	 3	
10960	20120328	 724.wav	 917	 4	 324	 4	
10960	20120328	 311.wav	 292	 4	 285	 4	
10960	20120328	 373.wav	 680	 4	 336	 5	
10960	20120328	 296.wav	 1269	 4	 339	 6	
10960	20120328	 626.wav	 508	 4	 1874	 6	
10960	20120328	 226.wav	 255	 5	 375	 5	
10960	20120328	 698.wav	 2706	 5	 549	 5	
10960	20120328	 355.wav	 326	 4	 308	 4	
10960	20120328	 106.wav	 397	 3	 297	 6	
10960	20120328	 351.wav	 431	 4	 442	 4	
10960	20120328	 353.wav	 1208	 5	 258	 5	
10960	20120328	 732.wav	 959	 4	 324	 6	
10960	20120328	 375.wav	 924	 6	 353	 5	
10960	20120328	 377.wav	 692	 6	 523	 4	
10960	20120328	 420.wav	 1093	 3	 835	 7	
10960	20120328	 367.wav	 424	 4	 306	 4	
10960	20120328	 720.wav	 2219	 3	 716	 5	
10960	20120328	 415.wav	 414	 4	 449	 4	
10960	20120328	 601.wav	 2380	 4	 484	 5	
10960	20120328	 276.wav	 2795	 4	 451	 7	
10960	20120328	 260.wav	 361	 4	 334	 6	
10960	20120328	 244.wav	 1400	 4	 361	 6	
10960	20120328	 322.wav	 498	 5	 297	 5	
10960	20120328	 714.wav	 333	 3	 395	 6	
10960	20120328	 709.wav	 504	 3	 334	 6	
10960	20120328	 132.wav	 506	 5	 344	 5	
10960	20120328	 808.wav	 501	 4	 500	 5	
10960	20120328	 820.wav	 603	 3	 366	 2	
10960	20120328	 255.wav	 448	 2	 2282	 8	
10960	20120328	 241.wav	 283	 4	 524	 6	
10960	20120328	 110.wav	 326	 5	 309	 5	
10960	20120328	 358.wav	 591	 5	 235	 5	
10960	20120328	 422.wav	 1809	 3	 721	 6	
10960	20120328	 701.wav	 419	 5	 1004	 5	
10960	20120328	 705.wav	 735	 5	 445	 5	
10960	20120328	 712.wav	 2157	 3	 351	 6	
10960	20120328	 711.wav	 587	 3	 887	 6	
10960	20120328	 602.wav	 355	 5	 337	 5	
10960	20120328	 111.wav	 1186	 5	 404	 5	
10960	20120328	 261.wav	 1896	 5	 452	 5	
10960	20120328	 115.wav	 321	 4	 255	 5	
10960	20120328	 254.wav	 574	 4	 562	 3	
10960	20120328	 171.wav	 294	 6	 230	 4	
10960	20120328	 374.wav	 275	 5	 868	 5	
10960	20120328	 716.wav	 378	 4	 215	 4	
10960	20120328	 815.wav	 434	 4	 260	 4	
10960	20120328	 sarahordaz.wav	 1567	 5	 826	 5	
10960	20120328	 284.wav	 2696	 3	 571	 8	
10960	20120328	 728.wav	 1889	 5	 519	 5	
10960	20120328	 220.wav	 2272	 5	 278	 5	
10960	20120328	 382.wav	 1119	 5	 156	 5	
10960	20120328	 378.wav	 850	 5	 714	 5	
10960	20120328	 717.wav	 1857	 5	 574	 5	
10962	20120330	 716.wav	 1768	 4	 3066	 4	
10962	20120330	 352.wav	 1164	 4	 2127	 4	
10962	20120330	 322.wav	 2531	 5	 2022	 5	
10962	20120330	 626.wav	 1159	 5	 4762	 4	
10962	20120330	 116.wav	 4594	 4	 2414	 7	
10962	20120330	 424.wav	 2629	 3	 1387	 7	
10962	20120330	 802.wav	 1614	 5	 1670	 5	
10962	20120330	 262.wav	 2443	 6	 2017	 5	
10962	20120330	 701.wav	 866	 5	 2146	 5	
10962	20120330	 698.wav	 2989	 4	 3724	 4	
10962	20120330	 700.wav	 2349	 5	 3007	 5	
10962	20120330	 358.wav	 2004	 3	 2756	 4	
10962	20120330	 817.wav	 1653	 4	 1804	 4	
10962	20120330	 252.wav	 2389	 6	 1861	 6	
10962	20120330	 355.wav	 1291	 4	 1001	 4	
10962	20120330	 373.wav	 2245	 4	 2403	 6	
10962	20120330	 601.wav	 1212	 4	 1389	 4	
10962	20120330	 260.wav	 2021	 4	 1709	 7	
10962	20120330	 724.wav	 1733	 5	 776	 5	
10962	20120330	 714.wav	 3245	 3	 3449	 7	
10962	20120330	 351.wav	 727	 5	 1494	 4	
10962	20120330	 296.wav	 2521	 4	 541	 7	
10962	20120330	 106.wav	 2752	 3	 1657	 6	
10962	20120330	 277.wav	 1810	 3	 3570	 7	
10962	20120330	 502.wav	 2453	 4	 1196	 7	
10962	20120330	 220.wav	 1802	 3	 2051	 3	
10962	20120330	 370.wav	 1417	 4	 1770	 4	
10962	20120330	 713.wav	 941	 3	 2761	 7	
10962	20120330	 415.wav	 2417	 4	 3671	 4	
10962	20120330	 241.wav	 4280	 4	 2689	 6	
10962	20120330	 375.wav	 1199	 5	 505	 5	
10962	20120330	 224.wav	 2374	 3	 888	 6	
10962	20120330	 353.wav	 3349	 4	 1181	 4	
10962	20120330	 132.wav	 1641	 5	 1089	 5	
10962	20120330	 816.wav	 1398	 6	 1295	 4	
10962	20120330	 420.wav	 4259	 3	 1917	 7	
10962	20120330	 374.wav	 2702	 5	 2194	 4	
10962	20120330	 602.wav	 1556	 4	 1311	 3	
10962	20120330	 719.wav	 1578	 3	 1900	 7	
10962	20120330	 728.wav	 1194	 5	 2171	 5	
10962	20120330	 709.wav	 1643	 4	 1323	 7	
10962	20120330	 368.wav	 839	 4	 1472	 4	
10962	20120330	 705.wav	 1065	 5	 1664	 4	
10962	20120330	 365.wav	 1685	 4	 1123	 6	
10962	20120330	 627.wav	 1376	 4	 1586	 6	
10962	20120330	 815.wav	 1390	 4	 2648	 4	
10962	20120330	 712.wav	 1074	 3	 986	 7	
10962	20120330	 254.wav	 1032	 5	 1361	 5	
10962	20120330	 711.wav	 553	 4	 1077	 6	
10962	20120330	 275.wav	 1300	 3	 978	 7	
10962	20120330	 171.wav	 1289	 7	 2351	 2	
10962	20120330	 808.wav	 1886	 3	 1036	 3	
10962	20120330	 276.wav	 1080	 3	 2230	 7	
10962	20120330	 sarahordaz.wav	 1545	 6	 2060	 3	
10962	20120330	 261.wav	 1807	 4	 1168	 6	
